Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.14_17.49.59,-8.501381,51.893098,2,A,2,LTE,-104,-15,3.0,7,-86,0,0,I,-108.0,-20.0,-,-,-
2017.12.14_17.49.59,-8.501381,51.893098,2,A,2,LTE,-103,-15,2.0,7,-86,0,0,I,-109.0,-20.0,-,-,-
2017.12.14_17.49.59,-8.501525,51.892996,0,A,2,LTE,-103,-15,2.0,7,-86,0,0,I,-109.0,-20.0,-,-,-
2017.12.14_17.50.00,-8.501525,51.892996,0,A,2,LTE,-103,-15,2.0,7,-84,0,0,I,-109.0,-20.0,-,-,-
2017.12.14_17.50.01,-8.501525,51.892996,0,A,2,LTE,-102,-15,0.0,7,-84,0,0,I,-105.0,-19.0,-,-,-
2017.12.14_17.50.02,-8.501525,51.892996,0,A,2,LTE,-102,-15,0.0,7,-86,0,0,I,-105.0,-19.0,-,-,-
2017.12.14_17.50.03,-8.501525,51.892996,0,A,2,LTE,-104,-15,3.0,7,-86,0,0,I,-,-,-,-,-
2017.12.14_17.50.05,-8.501525,51.892996,0,A,2,LTE,-104,-15,3.0,7,-86,0,0,I,-,-,-,-,-
2017.12.14_17.50.06,-8.501525,51.892996,0,A,2,LTE,-102,-13,1.0,7,-86,0,0,I,-109.0,-20.0,-,-,-
2017.12.14_17.50.07,-8.501525,51.892996,0,A,2,LTE,-102,-13,1.0,7,-86,0,0,I,-109.0,-20.0,-,-,-
2017.12.14_17.50.08,-8.501525,51.892996,0,A,2,LTE,-102,-13,5.0,7,-86,0,0,I,-,-,-,-,-
2017.12.14_17.50.09,-8.501525,51.892996,0,A,2,LTE,-102,-13,5.0,6,-88,3400,127,D,-,-,-,-,-
2017.12.14_17.50.10,-8.501525,51.892996,0,A,2,LTE,-105,-15,3.0,6,-88,2371,88,D,-106.0,-18.0,-,-,-
2017.12.14_17.50.11,-8.501525,51.892996,0,A,2,LTE,-105,-15,3.0,6,-88,2672,48,D,-106.0,-18.0,-,-,-
2017.12.14_17.50.12,-8.501525,51.892996,0,A,2,LTE,-105,-14,2.0,7,-84,3008,56,D,-107.0,-19.0,-,-,-
2017.12.14_17.50.13,-8.501525,51.892996,0,A,2,LTE,-105,-14,2.0,6,-82,4216,79,D,-107.0,-19.0,-,-,-
2017.12.14_17.50.15,-8.501525,51.892996,0,A,2,LTE,-99,-14,1.0,6,-84,4082,80,D,-,-,-,-,-
2017.12.14_17.50.16,-8.501525,51.892996,0,A,2,LTE,-99,-14,1.0,6,-84,3433,64,D,-,-,-,-,-
2017.12.14_17.50.17,-8.501525,51.892996,0,A,2,LTE,-101,-15,0.0,6,-84,4082,76,D,-102.0,-17.0,-,-,-
2017.12.14_17.50.18,-8.501525,51.892996,0,A,2,LTE,-101,-15,0.0,6,-84,2382,44,D,-102.0,-17.0,-,-,-
2017.12.14_17.50.19,-8.501525,51.892996,0,A,2,LTE,-101,-15,-2.0,6,-84,3187,59,D,-104.0,-17.0,-,-,-
2017.12.14_17.50.20,-8.501525,51.892996,0,A,2,LTE,-101,-15,-2.0,6,-84,2762,55,D,-104.0,-17.0,-,-,-
2017.12.14_17.50.21,-8.501525,51.892996,0,A,2,LTE,-102,-15,0.0,6,-84,4428,82,D,-107.0,-19.0,-,-,-
2017.12.14_17.50.22,-8.501525,51.892996,0,A,2,LTE,-102,-15,0.0,8,-82,3880,72,D,-107.0,-19.0,-,-,-
2017.12.14_17.50.23,-8.501525,51.892996,0,A,2,LTE,-99,-14,0.0,8,-86,3366,62,D,-105.0,-18.0,-,-,-
2017.12.14_17.50.25,-8.501525,51.892996,0,A,2,LTE,-99,-14,0.0,7,-79,4395,82,D,-105.0,-18.0,-,-,-
2017.12.14_17.50.26,-8.501525,51.892996,0,A,2,LTE,-96,-15,0.0,8,-76,4037,74,D,-,-,-,-,-
2017.12.14_17.50.27,-8.501525,51.892996,0,A,2,LTE,-96,-15,0.0,9,-81,3905,74,D,-,-,-,-,-
2017.12.14_17.50.28,-8.501525,51.892996,0,A,2,LTE,-98,-15,0.0,9,-81,3288,61,D,-102.0,-19.0,-,-,-
2017.12.14_17.50.29,-8.501525,51.892996,0,A,2,LTE,-98,-15,0.0,9,-81,2717,58,D,-102.0,-19.0,-,-,-
2017.12.14_17.50.30,-8.501525,51.892996,0,A,2,LTE,-97,-15,-2.0,9,-81,4674,87,D,-102.0,-19.0,-,-,-
2017.12.14_17.50.31,-8.501525,51.892996,0,A,2,LTE,-97,-15,-2.0,9,-81,1979,40,D,-102.0,-19.0,-,-,-
2017.12.14_17.50.32,-8.501525,51.892996,0,A,2,LTE,-99,-13,-1.0,9,-81,5850,111,D,-102.0,-18.0,-,-,-
2017.12.14_17.50.34,-8.501525,51.892996,0,A,2,LTE,-99,-13,-1.0,6,-83,6900,128,D,-102.0,-18.0,-,-,-
2017.12.14_17.50.35,-8.501525,51.892996,0,A,2,LTE,-100,-15,-2.0,6,-83,7135,132,D,-100.0,-16.0,-,-,-
2017.12.14_17.50.36,-8.501525,51.892996,0,A,2,LTE,-100,-15,-2.0,6,-83,4440,83,D,-100.0,-16.0,-,-,-
2017.12.14_17.50.37,-8.501525,51.892996,0,A,2,LTE,-98,-15,-2.0,6,-81,5122,95,D,-98.0,-15.0,-,-,-
2017.12.14_17.50.38,-8.501525,51.892996,0,A,2,LTE,-98,-15,-2.0,6,-81,5077,94,D,-98.0,-15.0,-,-,-
2017.12.14_17.50.39,-8.501525,51.892996,0,A,2,LTE,-99,-16,-5.0,6,-81,1297,24,D,-98.0,-15.0,-,-,-
2017.12.14_17.50.40,-8.501525,51.892996,0,A,2,LTE,-99,-16,-5.0,6,-81,5189,96,D,-98.0,-15.0,-,-,-
2017.12.14_17.50.41,-8.501525,51.892996,0,A,2,LTE,-99,-15,-4.0,6,-81,4663,86,D,-99.0,-18.0,-,-,-
2017.12.14_17.50.43,-8.501525,51.892996,0,A,2,LTE,-99,-15,-4.0,5,-83,4272,79,D,-99.0,-18.0,-,-,-
2017.12.14_17.50.44,-8.501525,51.892996,0,A,2,LTE,-100,-16,-3.0,5,-83,905,17,D,-96.0,-15.0,-,-,-
2017.12.14_17.50.45,-8.501525,51.892996,0,A,2,LTE,-100,-16,-3.0,5,-81,5524,103,D,-96.0,-15.0,-,-,-
2017.12.14_17.50.46,-8.501525,51.892996,0,A,2,LTE,-99,-15,-4.0,5,-81,4227,78,D,-101.0,-17.0,-,-,-
2017.12.14_17.50.47,-8.501525,51.892996,0,A,2,LTE,-99,-15,-4.0,5,-81,2091,39,D,-101.0,-17.0,-,-,-
2017.12.14_17.50.48,-8.501525,51.892996,0,A,2,LTE,-100,-15,-2.0,6,-83,4328,80,D,-102.0,-18.0,-,-,-
2017.12.14_17.50.49,-8.501525,51.892996,0,A,2,LTE,-100,-15,-2.0,6,-83,3288,61,D,-102.0,-18.0,-,-,-
2017.12.14_17.50.50,-8.501525,51.892996,0,A,2,LTE,-101,-15,-3.0,6,-83,6743,126,D,-103.0,-19.0,-,-,-
2017.12.14_17.50.51,-8.501525,51.892996,0,A,2,LTE,-101,-15,-3.0,7,-85,4294,79,D,-103.0,-19.0,-,-,-
2017.12.14_17.50.53,-8.501525,51.892996,0,A,2,LTE,-102,-15,-2.0,7,-85,1476,30,D,-107.0,-20.0,-,-,-
2017.12.14_17.50.54,-8.501525,51.892996,0,A,2,LTE,-102,-15,-2.0,6,-81,3578,66,D,-107.0,-20.0,-,-,-
