Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.11.30_08.18.06,-8.512321,51.891728,0,A,0,LTE,-112,-9,7.0,6,-91,28,10,D,-104.0,-16.0,-8.340713,51.908254,11916.780000000001
2017.11.30_08.18.07,-8.512321,51.891728,0,A,0,LTE,-109,-10,0.0,6,-91,0,0,D,-105.0,-15.0,-8.340713,51.908254,11916.780000000001
2017.11.30_08.18.07,-8.512406,51.891752,0,A,0,LTE,-109,-10,0.0,6,-91,0,0,D,-105.0,-15.0,-8.340713,51.908254,11922.120000000001
2017.11.30_08.18.08,-8.512406,51.891752,0,A,0,LTE,-109,-10,0.0,6,-91,0,0,D,-105.0,-15.0,-8.340713,51.908254,11922.120000000001
2017.11.30_08.18.09,-8.512406,51.891752,0,A,0,LTE,-108,-9,3.0,6,-91,43,32,D,-105.0,-15.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.10,-8.512406,51.891752,0,A,0,LTE,-108,-9,3.0,6,-91,1511,60,D,-101.0,-19.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.11,-8.512406,51.891752,0,A,0,LTE,-107,-9,6.0,7,-93,10356,265,D,-101.0,-19.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.12,-8.512406,51.891752,0,A,0,LTE,-107,-9,6.0,7,-93,13678,262,D,-108.0,-14.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.13,-8.512406,51.891752,0,A,0,LTE,-111,-14,2.0,7,-93,14695,264,D,-110.0,-15.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.15,-8.512406,51.891752,0,A,0,LTE,-111,-14,2.0,9,-91,11228,246,D,-110.0,-15.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.16,-8.512406,51.891752,0,A,0,LTE,-108,-14,2.0,9,-91,16943,315,D,-109.0,-15.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.17,-8.512406,51.891752,0,A,0,LTE,-108,-14,4.0,6,-85,23419,435,D,-109.0,-15.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.18,-8.512406,51.891752,0,A,0,LTE,-102,-13,4.0,6,-,22815,593,D,-106.0,-17.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.19,-8.512406,51.891752,0,A,0,LTE,-102,-13,4.0,6,-,26450,497,D,-106.0,-17.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.20,-8.512406,51.891752,0,A,0,LTE,-105,-14,4.0,6,-,27758,544,D,-108.0,-20.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.21,-8.512406,51.891752,0,A,0,LTE,-105,-14,4.0,6,-85,26852,560,D,-108.0,-20.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.22,-8.512406,51.891752,0,A,0,LTE,-102,-14,5.0,6,-85,26114,473,D,-105.0,-14.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.23,-8.512406,51.891752,0,A,0,LTE,-102,-14,5.0,6,-85,20187,428,D,-105.0,-14.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.24,-8.512406,51.891752,0,A,0,LTE,-102,-14,5.0,6,-85,21350,389,D,-,-,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.25,-8.512406,51.891752,0,A,0,LTE,-102,-14,5.0,6,-85,20947,386,D,-,-,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.26,-8.512406,51.891752,0,A,0,LTE,-101,-14,3.0,7,-87,26304,480,D,-110.0,-19.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.28,-8.512406,51.891752,0,A,0,LTE,-101,-14,3.0,7,-87,16954,313,D,-110.0,-19.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.29,-8.512406,51.891752,0,A,0,LTE,-104,-15,3.0,7,-85,23050,425,D,-106.0,-19.0,-8.509472,51.895122,425.38999999999999
2017.11.30_08.18.30,-8.512406,51.891752,0,A,0,LTE,-104,-15,3.0,7,-85,23117,425,D,-106.0,-19.0,-8.509472,51.895122,425.38999999999999
