Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.11.30_11.59.10,-8.502332,51.892682,4,A,2,LTE,-108,-14,3.0,8,-90,0,0,D,-,-,-8.491719,51.893905,740.87
2017.11.30_11.59.10,-8.502332,51.892682,4,A,2,LTE,-108,-14,4.0,8,-90,0,0,I,-,-,-8.491719,51.893905,740.87
2017.11.30_11.59.10,-8.502362,51.892634,0,A,2,LTE,-108,-14,4.0,8,-92,0,0,I,-,-,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.11,-8.502362,51.892634,0,A,2,LTE,-109,-14,4.0,8,-92,0,0,I,-,-,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.12,-8.502362,51.892634,0,A,2,LTE,-109,-14,4.0,8,-92,0,0,I,-,-,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.13,-8.502362,51.892634,0,A,2,LTE,-108,-14,5.0,8,-92,0,0,I,-,-,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.14,-8.502362,51.892634,0,A,2,LTE,-108,-14,5.0,6,-90,0,0,I,-,-,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.16,-8.502362,51.892634,0,A,2,LTE,-108,-14,2.0,8,-90,0,0,I,-,-,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.17,-8.502362,51.892634,0,A,2,LTE,-108,-14,2.0,8,-90,0,0,I,-,-,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.18,-8.502362,51.892634,0,A,2,LTE,-108,-14,2.0,8,-90,0,0,I,-,-,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.19,-8.502362,51.892634,0,A,2,LTE,-108,-14,2.0,8,-90,0,0,I,-,-,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.20,-8.502362,51.892634,0,A,2,LTE,-106,-13,1.0,8,-90,0,0,I,-,-,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.21,-8.502362,51.892634,0,A,2,LTE,-106,-13,1.0,8,-90,0,0,I,-,-,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.22,-8.502362,51.892634,0,A,2,LTE,-107,-14,0.0,8,-90,0,0,I,-114.0,-20.0,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.23,-8.502362,51.892634,0,A,2,LTE,-107,-14,0.0,8,-90,0,0,I,-114.0,-20.0,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.24,-8.502362,51.892634,0,A,2,LTE,-108,-13,4.0,8,-90,113,7,D,-,-,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.25,-8.502362,51.892634,0,A,2,LTE,-108,-13,4.0,8,-90,1688,64,D,-,-,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.27,-8.502362,51.892634,0,A,2,LTE,-105,-13,4.0,8,-88,55,2,D,-,-,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.28,-8.502362,51.892634,0,A,2,LTE,-105,-13,4.0,8,-88,984,45,D,-,-,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.29,-8.502362,51.892634,0,A,2,LTE,-104,-14,4.0,8,-,659,29,D,-,-,-8.491719,51.893905,743.88999999999999
2017.11.30_11.59.30,-8.502362,51.892634,0,A,2,LTE,-104,-14,4.0,5,-89,872,36,D,-,-,-8.491719,51.893905,743.88999999999999
