Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.04_13.35.53,-8.512364,51.891733,0,A,0,LTE,-109,-12,0.0,2,-88,3793,143,D,-106.0,-15.0,-8.485732,51.897244,1927.48
2017.12.04_13.35.53,-8.512364,51.891755,0,A,1,LTE,-105,-13,-2.0,4,-91,8712,235,D,-106.0,-15.0,-8.519837,51.896727,754.07000000000005
2017.12.04_13.35.54,-8.512364,51.891755,0,A,1,LTE,-105,-13,-2.0,5,-,4484,84,D,-107.0,-18.0,-8.519837,51.896727,754.07000000000005
2017.12.04_13.35.56,-8.512364,51.891755,0,A,0,LTE,-108,-16,-9.0,5,-,11228,208,D,-107.0,-18.0,-8.509472,51.895122,423.74000000000001
2017.12.04_13.35.57,-8.512364,51.891755,0,A,0,LTE,-108,-16,-9.0,7,-86,10792,227,D,-108.0,-16.0,-8.509472,51.895122,423.74000000000001
2017.12.04_13.35.58,-8.512364,51.891755,0,A,0,LTE,-103,-15,-4.0,7,-,11262,238,D,-111.0,-18.0,-8.509472,51.895122,423.74000000000001
2017.12.04_13.35.59,-8.512364,51.891755,0,A,0,LTE,-103,-15,-4.0,7,-87,12727,236,D,-111.0,-18.0,-8.509472,51.895122,423.74000000000001
2017.12.04_13.36.00,-8.512364,51.891755,0,A,0,LTE,-107,-13,-1.0,6,-90,10736,199,D,-108.0,-15.0,-8.509472,51.895122,423.74000000000001
2017.12.04_13.36.01,-8.512364,51.891755,0,A,0,LTE,-107,-13,-1.0,7,-83,8757,166,D,-108.0,-15.0,-8.509472,51.895122,423.74000000000001
2017.12.04_13.36.02,-8.512364,51.891755,0,A,0,LTE,-102,-15,-1.0,7,-85,13678,254,D,-106.0,-20.0,-8.509472,51.895122,423.74000000000001
2017.12.04_13.36.03,-8.512364,51.891755,0,A,0,LTE,-102,-15,-1.0,7,-85,16138,289,D,-106.0,-20.0,-8.509472,51.895122,423.74000000000001
2017.12.04_13.36.04,-8.512163,51.891759,1,A,0,LTE,-102,-15,-1.0,7,-85,16138,289,D,-106.0,-20.0,-8.509472,51.895122,417.06
2017.12.04_13.36.04,-8.512163,51.891759,1,A,0,LTE,-102,-15,-3.0,6,-88,10714,199,D,-,-,-8.509472,51.895122,417.06
2017.12.04_13.36.05,-8.512177,51.891771,1,A,0,LTE,-102,-15,-3.0,6,-88,10714,199,D,-,-,-8.509472,51.895122,416.29000000000002
2017.12.04_13.36.06,-8.512177,51.891771,1,A,0,LTE,-102,-15,-3.0,6,-85,11877,220,D,-,-,-8.509472,51.895122,416.29000000000002
2017.12.04_13.36.06,-8.512164,51.891775,2,A,0,LTE,-102,-15,-3.0,6,-85,11877,220,D,-,-,-8.509472,51.895122,415.49000000000001
2017.12.04_13.36.07,-8.512164,51.891775,2,A,0,LTE,-102,-15,-4.0,6,-85,13756,254,D,-,-,-8.509472,51.895122,415.49000000000001
2017.12.04_13.36.07,-8.512154,51.891768,1,A,0,LTE,-102,-15,-4.0,6,-85,13756,254,D,-,-,-8.509472,51.895122,415.88999999999999
2017.12.04_13.36.08,-8.512154,51.891768,1,A,0,LTE,-102,-15,-4.0,6,-85,12548,224,D,-,-,-8.509472,51.895122,415.88999999999999
