Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.02_13.49.20,-8.476053,51.898043,1,A,0,LTE,-84,-10,6.0,11,-68,1713,68,D,-,-,-8.474925,51.895134,332.60000000000002
2017.12.02_13.49.20,-8.475912,51.898125,1,A,0,LTE,-84,-10,6.0,11,-68,1713,68,D,-,-,-8.474925,51.895134,339.41000000000003
2017.12.02_13.49.20,-8.475912,51.898125,1,A,0,LTE,-84,-10,6.0,11,-68,14069,329,D,-,-,-8.474925,51.895134,339.41000000000003
2017.12.02_13.49.21,-8.475912,51.898125,1,A,0,LTE,-85,-13,10.0,11,-68,28027,618,D,-,-,-8.474925,51.895134,339.41000000000003
2017.12.02_13.49.22,-8.475912,51.898125,1,A,0,LTE,-85,-13,10.0,9,-66,15545,298,D,-,-,-8.474925,51.895134,339.41000000000003
2017.12.02_13.49.23,-8.475912,51.898125,1,A,0,LTE,-82,-13,7.0,9,-66,14293,262,D,-90.0,-16.0,-8.474925,51.895134,339.41000000000003
2017.12.02_13.49.24,-8.475912,51.898125,1,A,0,LTE,-82,-13,7.0,11,-72,14360,253,D,-90.0,-16.0,-8.474925,51.895134,339.41000000000003
2017.12.02_13.49.25,-8.475912,51.898125,1,A,0,LTE,-89,-14,6.0,11,-75,8723,133,D,-87.0,-11.0,-8.474925,51.895134,339.41000000000003
2017.12.02_13.49.26,-8.475912,51.898125,1,A,0,LTE,-89,-14,6.0,7,-80,6106,114,D,-87.0,-11.0,-8.474925,51.895134,339.41000000000003
2017.12.02_13.49.28,-8.475912,51.898125,1,A,0,LTE,-83,-12,-1.0,2,-66,19247,496,D,-87.0,-11.0,-8.478788,51.895249,375.77999999999997
2017.12.02_13.49.29,-8.475912,51.898125,1,A,0,LTE,-83,-12,-1.0,9,-69,11206,241,D,-85.0,-10.0,-8.478788,51.895249,375.77999999999997
2017.12.02_13.49.30,-8.475912,51.898125,1,A,0,LTE,-86,-15,0.0,6,-67,9372,202,D,-89.0,-15.0,-8.478788,51.895249,375.77999999999997
2017.12.02_13.49.31,-8.475912,51.898125,1,A,0,LTE,-86,-15,0.0,6,-67,6218,115,D,-89.0,-15.0,-8.478788,51.895249,375.77999999999997
2017.12.02_13.49.32,-8.475912,51.898125,1,A,0,LTE,-85,-16,-6.0,6,-68,2315,47,D,-86.0,-15.0,-8.478788,51.895249,375.77999999999997
2017.12.02_13.49.33,-8.475912,51.898125,1,A,0,LTE,-85,-16,-6.0,6,-68,5826,108,D,-86.0,-15.0,-8.478788,51.895249,375.77999999999997
2017.12.02_13.49.34,-8.475912,51.898125,1,A,0,LTE,-82,-14,-6.0,2,-65,10099,187,D,-86.0,-15.0,-8.474925,51.895134,339.41000000000003
2017.12.02_13.49.36,-8.475912,51.898125,1,A,0,LTE,-82,-14,-6.0,11,-63,5189,96,D,-,-,-8.474925,51.895134,339.41000000000003
2017.12.02_13.49.37,-8.475912,51.898125,1,A,0,LTE,-80,-13,3.0,11,-63,17312,357,D,-82.0,-13.0,-8.474925,51.895134,339.41000000000003
2017.12.02_13.49.38,-8.475912,51.898125,1,A,0,LTE,-80,-13,3.0,11,-63,12481,232,D,-82.0,-13.0,-8.474925,51.895134,339.41000000000003
2017.12.02_13.49.39,-8.475912,51.898125,1,A,0,LTE,-81,-13,4.0,8,-68,13241,246,D,-85.0,-15.0,-8.474925,51.895134,339.41000000000003
2017.12.02_13.49.40,-8.475912,51.898125,1,A,0,LTE,-81,-13,4.0,8,-68,15601,290,D,-85.0,-15.0,-8.474925,51.895134,339.41000000000003
2017.12.02_13.49.41,-8.475912,51.898125,1,A,0,LTE,-89,-12,5.0,7,-72,8343,189,D,-90.0,-16.0,-8.474925,51.895134,339.41000000000003
2017.12.02_13.49.42,-8.475912,51.898125,1,A,0,LTE,-89,-12,5.0,7,-72,11251,205,D,-90.0,-16.0,-8.474925,51.895134,339.41000000000003
2017.12.02_13.49.43,-8.475912,51.898125,1,A,0,LTE,-84,-12,6.0,6,-67,10602,193,D,-89.0,-17.0,-8.474925,51.895134,339.41000000000003
