Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.02_12.48.28,-8.499236,51.893796,0,A,2,LTE,-93,-12,7.0,11,-78,224,19,D,-,-,-8.491719,51.893905,515.96000000000004
2017.12.02_12.48.29,-8.499236,51.893796,0,A,2,LTE,-93,-12,7.0,12,-76,41,11,D,-,-,-8.491719,51.893905,515.96000000000004
2017.12.02_12.48.30,-8.499714,51.893189,0,A,2,LTE,-93,-12,5.0,10,-78,41,11,D,-,-,-8.491719,51.893905,554.37
2017.12.02_12.48.30,-8.499714,51.893189,0,A,2,LTE,-95,-14,6.0,10,-78,0,0,I,-,-,-8.491719,51.893905,554.37
2017.12.02_12.48.31,-8.499714,51.893189,0,A,2,LTE,-95,-14,6.0,9,-76,1,6,D,-,-,-8.491719,51.893905,554.37
2017.12.02_12.48.32,-8.499714,51.893189,0,A,2,LTE,-93,-11,7.0,9,-76,1976,82,D,-,-,-8.491719,51.893905,554.37
2017.12.02_12.48.33,-8.499714,51.893189,0,A,2,LTE,-93,-11,7.0,9,-76,5245,156,D,-,-,-8.491719,51.893905,554.37
2017.12.02_12.48.34,-8.499714,51.893189,0,A,2,LTE,-96,-14,6.0,7,-79,1632,57,D,-104.0,-18.0,-8.491719,51.893905,554.37
2017.12.02_12.48.35,-8.499714,51.893189,0,A,2,LTE,-96,-14,6.0,9,-81,5670,106,D,-104.0,-18.0,-8.491719,51.893905,554.37
2017.12.02_12.48.36,-8.499714,51.893189,0,A,2,LTE,-102,-13,5.0,13,-80,4317,91,D,-106.0,-20.0,-8.491719,51.893905,554.37
2017.12.02_12.48.37,-8.499714,51.893189,0,A,2,LTE,-102,-13,5.0,7,-83,3959,74,D,-106.0,-20.0,-8.491719,51.893905,554.37
2017.12.02_12.48.39,-8.499714,51.893189,0,A,2,LTE,-100,-12,6.0,6,-,4641,116,D,-,-,-8.491719,51.893905,554.37
2017.12.02_12.48.40,-8.499714,51.893189,0,A,2,LTE,-100,-12,6.0,7,-,8086,150,D,-,-,-8.491719,51.893905,554.37
