Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.03_18.37.18,-8.51271,51.881051,2,A,2,LTE,-88,-16,-2.0,9,-71,7127,249,D,-87.0,-16.0,-8.520068,51.880347,511.08999999999997
2017.12.03_18.37.19,-8.51271,51.881051,2,A,2,LTE,-90,-16,-2.0,9,-71,8398,167,D,-82.0,-15.0,-8.520068,51.880347,511.08999999999997
2017.12.03_18.37.19,-8.512669,51.881049,3,A,2,LTE,-90,-16,0.0,10,-68,8398,167,D,-82.0,-15.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.20,-8.512669,51.881049,3,A,2,LTE,-90,-16,-2.0,9,-70,7839,146,D,-82.0,-15.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.21,-8.512669,51.881049,3,A,2,LTE,-84,-13,1.0,8,-70,3142,59,D,-84.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.22,-8.512669,51.881049,3,A,2,LTE,-84,-13,1.0,9,-67,391,17,D,-84.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.24,-8.512669,51.881049,3,A,2,LTE,-84,-15,2.0,9,-67,3444,183,D,-86.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.25,-8.512669,51.881049,3,A,2,LTE,-84,-15,2.0,2,-63,4574,144,D,-86.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.26,-8.512669,51.881049,3,A,1,LTE,-80,-14,-2.0,6,-61,14248,264,D,-86.0,-17.0,-8.504305,51.878898,621.95000000000005
2017.12.03_18.37.27,-8.512669,51.881049,3,A,1,LTE,-80,-14,-2.0,8,-67,9282,175,D,-86.0,-18.0,-8.504305,51.878898,621.95000000000005
2017.12.03_18.37.29,-8.512669,51.881049,3,A,1,LTE,-85,-16,2.0,8,-67,1207,22,D,-83.0,-15.0,-8.504305,51.878898,621.95000000000005
2017.12.03_18.37.30,-8.512669,51.881049,3,A,1,LTE,-85,-16,2.0,7,-69,2773,52,D,-83.0,-15.0,-8.504305,51.878898,621.95000000000005
2017.12.03_18.37.31,-8.512669,51.881049,3,A,1,LTE,-82,-15,0.0,8,-65,2930,111,D,-83.0,-16.0,-8.504305,51.878898,621.95000000000005
2017.12.03_18.37.32,-8.512669,51.881049,3,A,1,LTE,-82,-15,0.0,7,-60,1107,25,D,-83.0,-16.0,-8.504305,51.878898,621.95000000000005
2017.12.03_18.37.33,-8.512669,51.881049,3,A,1,LTE,-77,-14,0.0,7,-60,1140,52,D,-75.0,-14.0,-8.504305,51.878898,621.95000000000005
2017.12.03_18.37.34,-8.512669,51.881049,3,A,1,LTE,-77,-14,0.0,5,-64,7638,143,D,-75.0,-14.0,-8.504305,51.878898,621.95000000000005
2017.12.03_18.37.36,-8.512669,51.881049,3,A,1,LTE,-81,-17,-3.0,5,-64,7951,151,D,-77.0,-14.0,-8.504305,51.878898,621.95000000000005
2017.12.03_18.37.37,-8.512669,51.881049,3,A,1,LTE,-81,-17,-3.0,2,-58,10020,187,D,-77.0,-14.0,-8.504305,51.878898,621.95000000000005
2017.12.03_18.37.38,-8.512669,51.881049,3,A,2,LTE,-75,-12,-1.0,8,-61,18856,351,D,-77.0,-14.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.39,-8.512669,51.881049,3,A,2,LTE,-75,-12,-1.0,9,-59,18565,346,D,-81.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.40,-8.512669,51.881049,3,A,2,LTE,-76,-14,3.0,6,-62,15187,285,D,-80.0,-15.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.41,-8.512669,51.881049,3,A,2,LTE,-76,-14,3.0,6,-62,6598,160,D,-80.0,-15.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.42,-8.512669,51.881049,3,A,2,LTE,-78,-14,0.0,7,-59,14024,260,D,-82.0,-13.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.44,-8.512669,51.881049,3,A,2,LTE,-78,-14,0.0,7,-59,9886,187,D,-82.0,-13.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.45,-8.512669,51.881049,3,A,2,LTE,-80,-14,3.0,5,-63,13096,243,D,-83.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.46,-8.512669,51.881049,3,A,2,LTE,-80,-14,3.0,5,-63,4440,90,D,-83.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.47,-8.512669,51.881049,3,A,2,LTE,-84,-14,2.0,6,-67,9428,175,D,-86.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.48,-8.512669,51.881049,3,A,2,LTE,-84,-14,2.0,6,-67,8790,163,D,-86.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.49,-8.512669,51.881049,3,A,2,LTE,-81,-14,1.0,11,-61,8130,154,D,-83.0,-16.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.50,-8.512669,51.881049,3,A,2,LTE,-81,-14,1.0,4,-67,16843,312,D,-83.0,-16.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.51,-8.512669,51.881049,3,A,2,LTE,-84,-15,1.0,4,-67,10546,196,D,-85.0,-16.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.53,-8.512669,51.881049,3,A,2,LTE,-84,-15,1.0,4,-67,24615,576,D,-85.0,-16.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.54,-8.512669,51.881049,3,A,2,LTE,-83,-14,1.0,4,-67,27982,591,D,-87.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.55,-8.512669,51.881049,3,A,2,LTE,-83,-14,1.0,7,-70,25119,435,D,-87.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.56,-8.512669,51.881049,3,A,2,LTE,-85,-14,0.0,9,-68,20209,367,D,-86.0,-16.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.57,-8.512669,51.881049,3,A,2,LTE,-85,-14,0.0,9,-68,16004,295,D,-86.0,-16.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.58,-8.512669,51.881049,3,A,2,LTE,-84,-14,1.0,9,-68,7370,137,D,-86.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.37.59,-8.512669,51.881049,3,A,2,LTE,-84,-14,1.0,8,-70,18185,382,D,-86.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.38.00,-8.512669,51.881049,3,A,2,LTE,-87,-15,0.0,6,-67,9640,235,D,-87.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.38.01,-8.512669,51.881049,3,A,2,LTE,-87,-15,0.0,6,-67,13297,243,D,-87.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.38.03,-8.512669,51.881049,3,A,2,LTE,-85,-15,1.0,6,-67,4551,84,D,-87.0,-16.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.38.04,-8.512669,51.881049,3,A,2,LTE,-85,-15,1.0,6,-67,22412,395,D,-87.0,-16.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.38.05,-8.512669,51.881049,3,A,2,LTE,-84,-13,2.0,6,-67,13912,252,D,-87.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.38.06,-8.512669,51.881049,3,A,2,LTE,-84,-13,2.0,6,-67,8264,152,D,-87.0,-17.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.38.07,-8.512669,51.881049,3,A,2,LTE,-85,-14,0.0,6,-67,14986,279,D,-85.0,-13.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.38.08,-8.512669,51.881049,3,A,2,LTE,-85,-14,0.0,9,-70,10725,196,D,-85.0,-13.0,-8.520068,51.880347,513.84000000000003
2017.12.03_18.38.09,-8.512669,51.881049,3,A,1,LTE,-84,-12,-3.0,2,-67,7202,136,D,-85.0,-13.0,-8.504305,51.878898,621.95000000000005
2017.12.03_18.38.11,-8.512669,51.881049,3,A,1,LTE,-84,-12,-3.0,6,-70,13588,247,D,-84.0,-15.0,-8.504305,51.878898,621.95000000000005
