Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.02_09.57.48,-8.512295,51.891805,0,A,0,LTE,-108,-11,3.0,8,-,110,97,D,-108.0,-11.0,-8.485732,51.897244,1920.46
2017.12.02_09.57.48,-8.512295,51.891805,0,A,0,LTE,-109,-9,2.0,8,-93,38,10,D,-109.0,-12.0,-8.485732,51.897244,1920.46
2017.12.02_09.57.49,-8.512295,51.891805,0,A,0,LTE,-109,-9,2.0,8,-93,0,0,D,-109.0,-12.0,-8.485732,51.897244,1920.46
2017.12.02_09.57.50,-8.512295,51.891805,0,A,0,LTE,-109,-9,2.0,8,-93,0,0,I,-109.0,-11.0,-8.485732,51.897244,1920.46
2017.12.02_09.57.51,-8.512295,51.891805,0,A,0,LTE,-109,-9,2.0,8,-93,997,40,D,-109.0,-11.0,-8.485732,51.897244,1920.46
2017.12.02_09.57.52,-8.512295,51.891805,0,A,0,LTE,-107,-13,0.0,8,-90,10804,294,D,-107.0,-9.0,-8.485732,51.897244,1920.46
2017.12.02_09.57.53,-8.512295,51.891805,0,A,0,LTE,-107,-13,0.0,8,-90,13555,255,D,-107.0,-9.0,-8.485732,51.897244,1920.46
2017.12.02_09.57.55,-8.512295,51.891805,0,A,0,LTE,-110,-13,1.0,8,-93,6531,121,D,-105.0,-19.0,-8.485732,51.897244,1920.46
2017.12.02_09.57.56,-8.512295,51.891805,0,A,0,LTE,-110,-13,-3.0,8,-86,18162,341,D,-105.0,-19.0,-8.485732,51.897244,1920.46
2017.12.02_09.57.56,-8.512457,51.891748,2,A,0,LTE,-110,-13,-3.0,8,-86,18162,341,D,-105.0,-19.0,-8.485732,51.897244,1933.01
2017.12.02_09.57.57,-8.512457,51.891748,2,A,0,LTE,-103,-14,-3.0,8,-86,18968,352,D,-109.0,-17.0,-8.485732,51.897244,1933.01
2017.12.02_09.57.58,-8.512457,51.891748,2,A,0,LTE,-103,-14,-3.0,8,-86,18990,347,D,-109.0,-17.0,-8.485732,51.897244,1933.01
2017.12.02_09.57.59,-8.512457,51.891748,2,A,0,LTE,-104,-13,-1.0,6,-90,19885,427,D,-102.0,-16.0,-8.485732,51.897244,1933.01
2017.12.02_09.58.00,-8.512457,51.891748,2,A,0,LTE,-104,-13,-1.0,2,-,11295,195,D,-102.0,-16.0,-8.485732,51.897244,1933.01
2017.12.02_09.58.01,-8.512457,51.891748,2,A,0,LTE,-101,-14,-1.0,2,-,16720,310,D,-102.0,-16.0,-8.509472,51.895122,427.44999999999999
