Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.11.21_17.35.54,-8.501741,51.892917,0,A,2,LTE,-105,-13,1.0,7,-,0,0,I,-,-,-8.491719,51.893905,696.44000000000005
2017.11.21_17.35.55,-8.501741,51.892917,0,A,2,LTE,-103,-13,3.0,8,-89,0,0,I,-,-,-8.491719,51.893905,696.44000000000005
2017.11.21_17.35.55,-8.501817,51.892993,0,A,2,LTE,-103,-13,3.0,8,-89,0,0,I,-,-,-8.491719,51.893905,700.32000000000005
2017.11.21_17.35.56,-8.501639,51.892945,0,A,2,LTE,-103,-13,3.0,8,-86,0,0,I,-,-,-8.491719,51.893905,689.03999999999996
2017.11.21_17.35.56,-8.501639,51.892945,0,A,2,LTE,-103,-13,3.0,8,-86,0,0,I,-,-,-8.491719,51.893905,689.03999999999996
2017.11.21_17.35.57,-8.501639,51.892945,0,A,2,LTE,-104,-13,3.0,8,-86,0,0,D,-,-,-8.491719,51.893905,689.03999999999996
2017.11.21_17.35.58,-8.501639,51.892945,0,A,2,LTE,-104,-13,3.0,6,-88,0,0,I,-,-,-8.491719,51.893905,689.03999999999996
2017.11.21_17.35.59,-8.501639,51.892945,0,A,2,LTE,-104,-13,4.0,6,-88,192,10,D,-,-,-8.491719,51.893905,689.03999999999996
2017.11.21_17.36.00,-8.501639,51.892945,0,A,2,LTE,-104,-13,4.0,6,-88,89,3,D,-,-,-8.491719,51.893905,689.03999999999996
2017.11.21_17.36.02,-8.501639,51.892945,0,A,2,LTE,-104,-13,2.0,6,-88,794,32,D,-,-,-8.491719,51.893905,689.03999999999996
2017.11.21_17.36.03,-8.501639,51.892945,0,A,2,LTE,-104,-13,2.0,6,-88,536,20,D,-,-,-8.491719,51.893905,689.03999999999996
2017.11.21_17.36.04,-8.501639,51.892945,0,A,2,LTE,-106,-13,2.0,6,-88,749,27,D,-,-,-8.491719,51.893905,689.03999999999996
2017.11.21_17.36.05,-8.501639,51.892945,0,A,2,LTE,-106,-13,2.0,7,-90,458,20,D,-,-,-8.491719,51.893905,689.03999999999996
2017.11.21_17.36.06,-8.501639,51.892945,0,A,2,LTE,-108,-14,1.0,7,-90,145,5,D,-,-,-8.491719,51.893905,689.03999999999996
2017.11.21_17.36.07,-8.501639,51.892945,0,A,2,LTE,-108,-14,1.0,7,-93,659,27,D,-,-,-8.491719,51.893905,689.03999999999996
2017.11.21_17.36.08,-8.501639,51.892945,0,A,2,LTE,-109,-15,0.0,7,-93,738,27,D,-,-,-8.491719,51.893905,689.03999999999996
2017.11.21_17.36.09,-8.501639,51.892945,0,A,2,LTE,-109,-15,0.0,7,-90,458,17,D,-,-,-8.491719,51.893905,689.03999999999996
2017.11.21_17.36.10,-8.501708,51.893033,3,A,2,LTE,-109,-15,0.0,7,-,458,17,D,-,-,-8.491719,51.893905,692.27999999999997
2017.11.21_17.36.10,-8.501708,51.893033,3,A,2,LTE,-109,-15,0.0,7,-,939,18,D,-,-,-8.491719,51.893905,692.27999999999997
2017.11.21_17.36.11,-8.501708,51.893033,3,A,2,LTE,-109,-15,0.0,7,-90,782,25,D,-,-,-8.491719,51.893905,692.27999999999997
2017.11.21_17.36.12,-8.501708,51.893033,3,A,2,LTE,-107,-14,0.0,7,-90,22,0,D,-,-,-8.491719,51.893905,692.27999999999997
2017.11.21_17.36.14,-8.501708,51.893033,3,A,2,LTE,-107,-14,0.0,7,-90,738,21,D,-,-,-8.491719,51.893905,692.27999999999997
2017.11.21_17.36.15,-8.501708,51.893033,3,A,2,LTE,-108,-15,-1.0,7,-90,615,12,D,-,-,-8.491719,51.893905,692.27999999999997
2017.11.21_17.36.16,-8.501708,51.893033,3,A,2,LTE,-108,-15,-1.0,7,-92,548,12,D,-,-,-8.491719,51.893905,692.27999999999997
2017.11.21_17.36.17,-8.501708,51.893033,3,A,2,LTE,-109,-14,1.0,7,-92,559,19,D,-113.0,-20.0,-8.491719,51.893905,692.27999999999997
2017.11.21_17.36.18,-8.501708,51.893033,3,A,2,LTE,-109,-14,1.0,7,-92,603,15,D,-113.0,-20.0,-8.491719,51.893905,692.27999999999997
2017.11.21_17.36.19,-8.501708,51.893033,3,A,2,LTE,-108,-14,0.0,7,-92,581,19,D,-,-,-8.491719,51.893905,692.27999999999997
2017.11.21_17.36.20,-8.501708,51.893033,3,A,2,LTE,-108,-14,0.0,5,-89,805,18,D,-,-,-8.491719,51.893905,692.27999999999997
2017.11.21_17.36.21,-8.501831,51.893093,2,A,2,LTE,-108,-14,0.0,5,-89,805,18,D,-,-,-8.491719,51.893905,699.75
2017.11.21_17.36.21,-8.501831,51.893093,2,A,2,LTE,-107,-14,5.0,5,-89,603,14,D,-,-,-8.491719,51.893905,699.75
2017.11.21_17.36.22,-8.501831,51.893093,2,A,2,LTE,-107,-14,5.0,6,-87,313,13,D,-,-,-8.491719,51.893905,699.75
2017.11.21_17.36.23,-8.501831,51.893093,2,A,2,LTE,-104,-14,2.0,6,-,514,13,D,-,-,-8.491719,51.893905,699.75
2017.11.21_17.36.24,-8.501831,51.893093,2,A,2,LTE,-104,-14,2.0,6,-82,961,18,D,-,-,-8.491719,51.893905,699.75
2017.11.21_17.36.26,-8.501831,51.893093,2,A,2,LTE,-97,-13,3.0,7,-80,1196,25,D,-,-,-8.491719,51.893905,699.75
2017.11.21_17.36.27,-8.501831,51.893093,2,A,2,LTE,-97,-13,3.0,7,-80,1442,42,D,-,-,-8.491719,51.893905,699.75
2017.11.21_17.36.28,-8.501831,51.893093,2,A,2,LTE,-98,-13,4.0,7,-78,917,18,D,-,-,-8.491719,51.893905,699.75
2017.11.21_17.36.29,-8.501831,51.893093,2,A,2,LTE,-98,-13,3.0,6,-85,111,5,D,-,-,-8.491719,51.893905,699.75
2017.11.21_17.36.30,-8.501831,51.893093,2,A,2,LTE,-102,-14,3.0,6,-85,682,15,D,-,-,-8.491719,51.893905,699.75
2017.11.21_17.36.31,-8.501953,51.893149,2,A,2,LTE,-102,-14,3.0,6,-85,682,15,D,-,-,-8.491719,51.893905,707.27999999999997
2017.11.21_17.36.31,-8.501953,51.893149,2,A,2,LTE,-102,-14,3.0,6,-85,581,21,D,-,-,-8.491719,51.893905,707.27999999999997
2017.11.21_17.36.32,-8.501953,51.893149,2,A,2,LTE,-102,-14,2.0,7,-80,1118,24,D,-,-,-8.491719,51.893905,707.27999999999997
2017.11.21_17.36.34,-8.501953,51.893149,2,A,2,LTE,-102,-14,2.0,7,-80,1185,22,D,-,-,-8.491719,51.893905,707.27999999999997
2017.11.21_17.36.35,-8.501953,51.893149,2,A,2,LTE,-95,-13,6.0,6,-78,1096,23,D,-,-,-8.491719,51.893905,707.27999999999997
2017.11.21_17.36.36,-8.501953,51.893149,2,A,2,LTE,-95,-13,6.0,6,-78,1107,24,D,-,-,-8.491719,51.893905,707.27999999999997
2017.11.21_17.36.37,-8.501953,51.893149,2,A,2,LTE,-99,-14,5.0,7,-82,357,7,D,-,-,-8.491719,51.893905,707.27999999999997
2017.11.21_17.36.39,-8.501953,51.893149,2,A,2,LTE,-99,-14,5.0,7,-82,648,21,D,-,-,-8.491719,51.893905,707.27999999999997
2017.11.21_17.36.40,-8.501953,51.893149,2,A,2,LTE,-100,-15,2.0,7,-82,503,17,D,-,-,-8.491719,51.893905,707.27999999999997
2017.11.21_17.36.41,-8.501953,51.893149,2,A,2,LTE,-100,-15,2.0,8,-86,480,9,D,-,-,-8.491719,51.893905,707.27999999999997
2017.11.21_17.36.42,-8.502084,51.893206,2,A,2,LTE,-99,-14,2.0,6,-82,357,15,D,-,-,-8.491719,51.893905,715.49000000000001
2017.11.21_17.36.42,-8.502084,51.893206,2,A,2,LTE,-99,-14,2.0,6,-82,357,15,D,-,-,-8.491719,51.893905,715.49000000000001
2017.11.21_17.36.43,-8.502084,51.893206,2,A,2,LTE,-99,-14,2.0,7,-84,123,5,D,-,-,-8.491719,51.893905,715.49000000000001
2017.11.21_17.36.44,-8.502084,51.893206,2,A,2,LTE,-99,-15,-1.0,6,-82,492,14,D,-,-,-8.491719,51.893905,715.49000000000001
2017.11.21_17.36.45,-8.502084,51.893206,2,A,2,LTE,-99,-15,-1.0,7,-86,313,12,D,-,-,-8.491719,51.893905,715.49000000000001
2017.11.21_17.36.46,-8.502084,51.893206,2,A,2,LTE,-103,-16,-1.0,7,-86,514,15,D,-,-,-8.491719,51.893905,715.49000000000001
2017.11.21_17.36.47,-8.502084,51.893206,2,A,2,LTE,-103,-16,-1.0,8,-84,659,15,D,-,-,-8.491719,51.893905,715.49000000000001
2017.11.21_17.36.48,-8.502084,51.893206,2,A,2,LTE,-102,-15,-1.0,8,-84,201,8,D,-,-,-8.491719,51.893905,715.49000000000001
2017.11.21_17.36.50,-8.502084,51.893206,2,A,2,LTE,-102,-15,-1.0,8,-84,380,10,D,-,-,-8.491719,51.893905,715.49000000000001
2017.11.21_17.36.51,-8.502084,51.893206,2,A,2,LTE,-104,-16,-3.0,8,-84,693,21,D,-107.0,-19.0,-8.491719,51.893905,715.49000000000001
2017.11.21_17.36.52,-8.502084,51.893206,2,A,2,LTE,-104,-16,-3.0,8,-87,413,11,D,-107.0,-19.0,-8.491719,51.893905,715.49000000000001
2017.11.21_17.36.53,-8.502084,51.893206,2,A,2,LTE,-103,-14,-1.0,8,-83,324,6,D,-108.0,-19.0,-8.491719,51.893905,715.49000000000001
2017.11.21_17.36.54,-8.502084,51.893206,2,A,2,LTE,-103,-14,-1.0,8,-83,749,17,D,-108.0,-19.0,-8.491719,51.893905,715.49000000000001
2017.11.21_17.36.55,-8.502084,51.893206,2,A,2,LTE,-102,-16,0.0,6,-85,469,18,D,-108.0,-20.0,-8.491719,51.893905,715.49000000000001
2017.11.21_17.36.56,-8.502231,51.893223,1,A,2,LTE,-102,-16,0.0,6,-85,469,18,D,-108.0,-20.0,-8.491719,51.893905,725.32000000000005
2017.11.21_17.36.57,-8.502231,51.893223,1,A,2,LTE,-102,-16,0.0,6,-85,626,14,D,-108.0,-20.0,-8.491719,51.893905,725.32000000000005
2017.11.21_17.36.58,-8.502231,51.893223,1,A,2,LTE,-103,-15,-1.0,6,-85,480,12,D,-,-,-8.491719,51.893905,725.32000000000005
2017.11.21_17.36.59,-8.502231,51.893223,1,A,2,LTE,-103,-15,-1.0,7,-83,525,13,D,-,-,-8.491719,51.893905,725.32000000000005
2017.11.21_17.37.00,-8.502231,51.893223,1,A,2,LTE,-100,-13,5.0,9,-83,100,4,D,-,-,-8.491719,51.893905,725.32000000000005
2017.11.21_17.37.01,-8.502231,51.893223,1,A,2,LTE,-100,-13,5.0,8,-80,682,16,D,-,-,-8.491719,51.893905,725.32000000000005
2017.11.21_17.37.02,-8.502231,51.893223,1,A,2,LTE,-97,-14,4.0,8,-80,514,11,D,-,-,-8.491719,51.893905,725.32000000000005
