Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.11.29_18.40.47,-8.501973,51.892724,0,A,2,LTE,-104,-12,3.0,6,-87,0,0,I,-,-,-8.491719,51.893905,715.78999999999996
2017.11.29_18.40.47,-8.501377,51.892998,1,A,2,LTE,-104,-12,3.0,6,-87,0,0,D,-,-,-8.491719,51.893905,670.37
2017.11.29_18.40.47,-8.501377,51.892998,1,A,2,LTE,-104,-12,3.0,6,-87,6,17,D,-,-,-8.491719,51.893905,670.37
2017.11.29_18.40.48,-8.501377,51.892998,1,A,2,LTE,-104,-13,4.0,6,-87,31,46,D,-,-,-8.491719,51.893905,670.37
2017.11.29_18.40.49,-8.501377,51.892998,1,A,2,LTE,-104,-13,4.0,6,-87,11,1,D,-,-,-8.491719,51.893905,670.37
2017.11.29_18.40.51,-8.501377,51.892998,1,A,2,LTE,-104,-13,2.0,6,-87,5,5,D,-,-,-8.491719,51.893905,670.37
2017.11.29_18.40.52,-8.501377,51.892998,1,A,2,LTE,-104,-13,2.0,6,-87,2563,98,D,-,-,-8.491719,51.893905,670.37
2017.11.29_18.40.53,-8.501377,51.892998,1,A,2,LTE,-104,-12,3.0,6,-89,659,28,D,-,-,-8.491719,51.893905,670.37
2017.11.29_18.40.54,-8.501377,51.892998,1,A,2,LTE,-104,-12,3.0,6,-89,1416,65,D,-,-,-8.491719,51.893905,670.37
2017.11.29_18.40.55,-8.501377,51.892998,1,A,2,LTE,-106,-14,0.0,6,-89,829,44,D,-,-,-8.491719,51.893905,670.37
2017.11.29_18.40.56,-8.501377,51.892998,1,A,2,LTE,-106,-14,0.0,6,-87,1565,42,D,-,-,-8.491719,51.893905,670.37
2017.11.29_18.40.57,-8.501377,51.892998,1,A,2,LTE,-104,-13,2.0,6,-87,1051,26,D,-,-,-8.491719,51.893905,670.37
2017.11.29_18.40.58,-8.501377,51.892998,1,A,2,LTE,-104,-13,2.0,6,-87,1151,36,D,-,-,-8.491719,51.893905,670.37
2017.11.29_18.40.59,-8.501377,51.892998,1,A,2,LTE,-104,-13,4.0,6,-87,1330,25,D,-,-,-8.491719,51.893905,670.37
2017.11.29_18.41.00,-8.501377,51.892998,1,A,2,LTE,-104,-13,4.0,6,-87,1923,36,D,-,-,-8.491719,51.893905,670.37
2017.11.29_18.41.02,-8.501377,51.892998,1,A,2,LTE,-107,-14,3.0,6,-88,1364,39,D,-,-,-8.491719,51.893905,670.37
2017.11.29_18.41.03,-8.501377,51.892998,1,A,2,LTE,-107,-14,3.0,6,-92,0,0,D,-,-,-8.491719,51.893905,670.37
2017.11.29_18.41.04,-8.501377,51.892998,1,A,2,LTE,-105,-14,-1.0,2,-88,33,1,D,-,-,-8.491719,51.893905,670.37
