Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.03_11.12.44,-8.512264,51.891778,0,A,0,LTE,-107,-10,3.0,5,-91,360,17,D,-112.0,-15.0,-8.509472,51.895122,418.29000000000002
2017.12.03_11.12.44,-8.512264,51.891778,0,A,0,LTE,-107,-10,3.0,5,-91,15344,378,D,-112.0,-15.0,-8.509472,51.895122,418.29000000000002
2017.12.03_11.12.44,-8.51227,51.891742,1,A,0,LTE,-107,-10,3.0,5,-91,15344,378,D,-112.0,-15.0,-8.509472,51.895122,422.04000000000002
2017.12.03_11.12.45,-8.51227,51.891742,1,A,0,LTE,-106,-14,2.0,10,-89,16652,287,D,-110.0,-17.0,-8.509472,51.895122,422.04000000000002
2017.12.03_11.12.46,-8.51227,51.891742,1,A,0,LTE,-106,-14,2.0,10,-89,19068,354,D,-110.0,-17.0,-8.509472,51.895122,422.04000000000002
2017.12.03_11.12.47,-8.51227,51.891742,1,A,0,LTE,-106,-16,1.0,10,-89,13264,287,D,-103.0,-14.0,-8.509472,51.895122,422.04000000000002
2017.12.03_11.12.48,-8.51227,51.891742,1,A,0,LTE,-106,-16,1.0,10,-89,17066,404,D,-103.0,-14.0,-8.509472,51.895122,422.04000000000002
2017.12.03_11.12.49,-8.51227,51.891742,1,A,0,LTE,-102,-14,0.0,7,-,18900,455,D,-,-,-8.509472,51.895122,422.04000000000002
2017.12.03_11.12.50,-8.51227,51.891742,1,A,0,LTE,-102,-14,0.0,7,-,21473,512,D,-,-,-8.509472,51.895122,422.04000000000002
2017.12.03_11.12.52,-8.51227,51.891742,1,A,0,LTE,-103,-13,2.0,5,-87,20175,491,D,-104.0,-14.0,-8.509472,51.895122,422.04000000000002
2017.12.03_11.12.53,-8.51227,51.891742,1,A,0,LTE,-103,-13,2.0,8,-85,19627,417,D,-104.0,-14.0,-8.509472,51.895122,422.04000000000002
2017.12.03_11.12.54,-8.51227,51.891742,1,A,0,LTE,-102,-11,4.0,8,-85,13879,256,D,-,-,-8.509472,51.895122,422.04000000000002
2017.12.03_11.12.55,-8.51227,51.891742,1,A,0,LTE,-102,-11,4.0,8,-85,8790,206,D,-,-,-8.509472,51.895122,422.04000000000002
2017.12.03_11.12.56,-8.51227,51.891742,1,A,0,LTE,-102,-14,2.0,8,-85,14158,265,D,-107.0,-19.0,-8.509472,51.895122,422.04000000000002
2017.12.03_11.12.57,-8.51227,51.891742,1,A,0,LTE,-102,-14,2.0,8,-85,17771,325,D,-107.0,-19.0,-8.509472,51.895122,422.04000000000002
2017.12.03_11.12.58,-8.51227,51.891742,1,A,0,LTE,-99,-11,3.0,8,-82,13018,270,D,-,-,-8.509472,51.895122,422.04000000000002
2017.12.03_11.12.59,-8.51227,51.891742,1,A,0,LTE,-99,-11,3.0,7,-84,9226,201,D,-,-,-8.509472,51.895122,422.04000000000002
2017.12.03_11.13.00,-8.51227,51.891742,1,A,0,LTE,-101,-11,4.0,7,-82,15478,280,D,-107.0,-20.0,-8.509472,51.895122,422.04000000000002
2017.12.03_11.13.01,-8.51227,51.891742,1,A,0,LTE,-101,-11,4.0,6,-84,16932,307,D,-107.0,-20.0,-8.509472,51.895122,422.04000000000002
2017.12.03_11.13.03,-8.51227,51.891742,1,A,0,LTE,-101,-12,5.0,6,-84,8365,152,D,-106.0,-19.0,-8.509472,51.895122,422.04000000000002
2017.12.03_11.13.04,-8.51227,51.891742,1,A,0,LTE,-101,-12,5.0,6,-84,10188,192,D,-106.0,-19.0,-8.509472,51.895122,422.04000000000002
2017.12.03_11.13.05,-8.51227,51.891742,1,A,0,LTE,-101,-14,2.0,6,-84,18162,404,D,-,-,-8.509472,51.895122,422.04000000000002
2017.12.03_11.13.06,-8.51227,51.891742,1,A,0,LTE,-101,-14,2.0,6,-82,28619,520,D,-,-,-8.509472,51.895122,422.04000000000002
