Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.02_15.48.09,-8.501827,51.89308,2,A,2,LTE,-105,-10,3.0,8,-,7426,138,D,-,-,-8.491719,51.893905,699.65999999999997
2017.12.02_15.48.09,-8.501827,51.89308,2,A,2,LTE,-105,-10,3.0,8,-,7426,138,D,-,-,-8.491719,51.893905,699.65999999999997
2017.12.02_15.48.09,-8.502022,51.893054,0,A,2,LTE,-105,-10,3.0,8,-,7426,138,D,-,-,-8.491719,51.893905,713.30999999999995
2017.12.02_15.48.10,-8.502022,51.893054,0,A,2,LTE,-107,-13,2.0,8,-,8734,165,D,-,-,-8.491719,51.893905,713.30999999999995
2017.12.02_15.48.11,-8.502022,51.893054,0,A,2,LTE,-107,-13,2.0,5,-92,12056,222,D,-,-,-8.491719,51.893905,713.30999999999995
2017.12.02_15.48.12,-8.502022,51.893054,0,A,2,LTE,-110,-14,1.0,5,-92,16620,444,D,-,-,-8.491719,51.893905,713.30999999999995
2017.12.02_15.48.13,-8.502022,51.893054,0,A,2,LTE,-110,-14,1.0,6,-89,14052,254,D,-,-,-8.491719,51.893905,713.30999999999995
2017.12.02_15.48.14,-8.502022,51.893054,0,A,2,LTE,-104,-13,2.0,6,-87,17670,315,D,-,-,-8.491719,51.893905,713.30999999999995
2017.12.02_15.48.15,-8.502022,51.893054,0,A,2,LTE,-104,-13,2.0,7,-83,20958,449,D,-,-,-8.491719,51.893905,713.30999999999995
2017.12.02_15.48.16,-8.502022,51.893054,0,A,2,LTE,-101,-14,4.0,7,-83,7347,133,D,-,-,-8.491719,51.893905,713.30999999999995
2017.12.02_15.48.18,-8.502022,51.893054,0,A,2,LTE,-101,-14,4.0,7,-91,12168,221,D,-,-,-8.491719,51.893905,713.30999999999995
2017.12.02_15.48.19,-8.502022,51.893054,0,A,2,LTE,-108,-13,3.0,7,-91,11553,209,D,-,-,-8.491719,51.893905,713.30999999999995
2017.12.02_15.48.20,-8.502022,51.893054,0,A,2,LTE,-108,-13,3.0,7,-91,11172,207,D,-,-,-8.491719,51.893905,713.30999999999995
2017.12.02_15.48.21,-8.502022,51.893054,0,A,2,LTE,-109,-14,4.0,7,-91,13029,306,D,-,-,-8.491719,51.893905,713.30999999999995
2017.12.02_15.48.22,-8.502022,51.893054,0,A,2,LTE,-109,-14,4.0,8,-93,19985,364,D,-,-,-8.491719,51.893905,713.30999999999995
