Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.11.30_11.59.09,-8.501896,51.892597,1,A,2,LTE,-102,-14,5.0,7,-85,0,0,D,-,-,-8.491719,51.893905,713.35000000000002
2017.11.30_11.59.10,-8.502159,51.892923,0,A,2,LTE,-102,-14,5.0,7,-85,0,0,I,-,-,-8.491719,51.893905,724.67999999999995
2017.11.30_11.59.10,-8.502159,51.892923,0,A,2,LTE,-102,-14,5.0,7,-85,0,0,I,-,-,-8.491719,51.893905,724.67999999999995
2017.11.30_11.59.11,-8.502159,51.892923,0,A,2,LTE,-101,-13,7.0,7,-85,0,0,I,-,-,-8.491719,51.893905,724.67999999999995
2017.11.30_11.59.13,-8.502159,51.892923,0,A,2,LTE,-101,-13,7.0,7,-85,0,0,I,-,-,-8.491719,51.893905,724.67999999999995
2017.11.30_11.59.14,-8.502159,51.892923,0,A,2,LTE,-101,-13,5.0,8,-83,0,0,I,-,-,-8.491719,51.893905,724.67999999999995
2017.11.30_11.59.15,-8.502159,51.892923,0,A,2,LTE,-101,-13,7.0,12,-83,0,0,I,-,-,-8.491719,51.893905,724.67999999999995
2017.11.30_11.59.16,-8.502159,51.892923,0,A,2,LTE,-100,-14,8.0,12,-83,0,0,I,-,-,-8.491719,51.893905,724.67999999999995
2017.11.30_11.59.17,-8.502159,51.892923,0,A,2,LTE,-100,-14,8.0,12,-83,0,0,D,-,-,-8.491719,51.893905,724.67999999999995
2017.11.30_11.59.18,-8.502159,51.892923,0,A,2,LTE,-101,-13,6.0,8,-85,0,0,I,-,-,-8.491719,51.893905,724.67999999999995
2017.11.30_11.59.20,-8.502159,51.892923,0,A,2,LTE,-101,-13,6.0,8,-85,0,0,I,-,-,-8.491719,51.893905,724.67999999999995
