Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.03_14.14.42,-8.482353,51.897076,0,A,2,LTE,-96,-13,-5.0,8,-77,6028,224,D,-99.0,-15.0,-8.610208,51.892332,8789.1700000000001
2017.12.03_14.14.43,-8.482281,51.897038,2,A,2,LTE,-96,-13,-5.0,8,-77,6028,224,D,-99.0,-15.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.14.43,-8.482281,51.897038,2,A,2,LTE,-96,-13,-5.0,8,-77,6576,139,D,-99.0,-15.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.14.44,-8.482281,51.897038,2,A,2,LTE,-94,-13,-1.0,8,-77,4742,122,D,-98.0,-17.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.14.45,-8.482281,51.897038,2,A,2,LTE,-94,-13,-1.0,8,-,6576,148,D,-98.0,-17.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.14.46,-8.482281,51.897038,2,A,2,LTE,-81,-10,1.0,6,-,10691,198,D,-,-,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.14.48,-8.482281,51.897038,2,A,2,LTE,-81,-10,1.0,7,-66,10289,191,D,-,-,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.14.49,-8.482281,51.897038,2,A,2,LTE,-82,-13,3.0,7,-66,6822,126,D,-,-,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.14.50,-8.482281,51.897038,2,A,2,LTE,-82,-13,3.0,6,-69,2650,49,D,-,-,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.14.51,-8.482281,51.897038,2,A,2,LTE,-90,-15,-1.0,9,-67,8388,181,D,-89.0,-16.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.14.52,-8.482281,51.897038,2,A,2,LTE,-90,-15,-2.0,9,-67,10300,191,D,-89.0,-16.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.14.53,-8.482281,51.897038,2,A,2,LTE,-83,-13,0.0,7,-71,5905,110,D,-,-,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.14.54,-8.482281,51.897038,2,A,2,LTE,-83,-13,0.0,6,-67,5323,99,D,-,-,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.14.55,-8.482281,51.897038,2,A,2,LTE,-83,-14,2.0,6,-67,2583,84,D,-87.0,-19.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.14.57,-8.482281,51.897038,2,A,2,LTE,-83,-14,2.0,7,-65,5211,97,D,-87.0,-19.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.14.58,-8.482281,51.897038,2,A,2,LTE,-81,-14,1.0,7,-65,190,7,D,-86.0,-18.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.14.59,-8.482281,51.897038,2,A,2,LTE,-81,-14,1.0,7,-69,2952,61,D,-86.0,-18.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.15.00,-8.482281,51.897038,2,A,2,LTE,-84,-14,-1.0,7,-70,2751,52,D,-89.0,-17.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.15.01,-8.482281,51.897038,2,A,2,LTE,-84,-14,-1.0,7,-70,2997,56,D,-89.0,-17.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.15.02,-8.482281,51.897038,2,A,2,LTE,-87,-13,0.0,9,-67,4596,86,D,-89.0,-16.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.15.03,-8.482281,51.897038,2,A,2,LTE,-87,-13,0.0,7,-72,6576,123,D,-89.0,-16.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.15.04,-8.482281,51.897038,2,A,2,LTE,-87,-15,0.0,6,-70,7057,131,D,-91.0,-17.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.15.06,-8.482281,51.897038,2,A,2,LTE,-87,-15,0.0,7,-73,6799,158,D,-91.0,-17.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.15.07,-8.482281,51.897038,2,A,2,LTE,-88,-12,-1.0,9,-71,10915,206,D,-91.0,-16.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.15.08,-8.482281,51.897038,2,A,2,LTE,-88,-12,-1.0,9,-71,4507,128,D,-91.0,-16.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.15.09,-8.482281,51.897038,2,A,2,LTE,-87,-14,-2.0,5,-69,7034,129,D,-89.0,-15.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.15.10,-8.482281,51.897038,2,A,2,LTE,-87,-14,-3.0,4,-71,2158,41,D,-89.0,-15.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.15.11,-8.482281,51.897038,2,A,2,LTE,-88,-16,-2.0,6,-74,3869,71,D,-87.0,-15.0,-8.610208,51.892332,8793.8500000000004
2017.12.03_14.15.12,-8.482281,51.897038,2,A,2,LTE,-88,-16,-2.0,6,-74,3813,77,D,-87.0,-15.0,-8.610208,51.892332,8793.8500000000004
